,median_house_value
10685,164900.0
10686,145500.0
10687,67900.0
10688,168000.0
10689,358800.0
10690,435100.0
10691,124000.0
10692,489800.0
10693,103500.0
10694,89900.0
10695,173700.0
10696,94500.0
10697,262500.0
10698,359000.0
10699,211300.0
10700,165100.0
10701,185400.0
10702,191100.0
10703,142200.0
10704,366700.0
10705,265700.0
10706,233500.0
10707,108900.0
10708,92500.0
10709,177900.0
10710,135500.0
10711,239600.0
10712,170500.0
10713,68100.0
10714,232600.0
10715,69900.0
10716,141700.0
10717,242900.0
10718,84000.0
10719,99000.0
10720,82800.0
10721,62000.0
10722,195200.0
10723,334300.0
10724,76900.0
10725,284100.0
10726,106600.0
10727,104200.0
10728,463500.0
10729,115600.0
10730,159800.0
10731,233300.0
10732,141100.0
10733,205100.0
10734,224900.0
10735,219100.0
10736,500001.0
10737,253500.0
10738,500001.0
10739,57700.0
10740,165000.0
10741,165400.0
10742,234600.0
10743,309200.0
10744,140300.0
10745,241400.0
10746,314900.0
10747,400000.0
10748,154300.0
10749,108300.0
10750,136000.0
10751,287600.0
10752,66300.0
10753,409000.0
10754,500001.0
10755,432600.0
10756,111700.0
10757,183000.0
10758,144700.0
10759,86800.0
10760,144500.0
10761,359300.0
10762,74300.0
10763,243100.0
10764,262500.0
10765,187300.0
10766,375000.0
10767,500001.0
10768,167200.0
10769,406900.0
10770,198000.0
10771,355100.0
10772,147800.0
10773,186100.0
10774,420500.0
10775,81300.0
10776,268300.0
10777,185000.0
10778,178700.0
10779,186700.0
10780,114300.0
10781,134100.0
10782,221800.0
10783,58900.0
10784,140900.0
10785,55500.0
10786,135700.0
10787,434400.0
10788,295700.0
10789,225400.0
10790,248900.0
10791,202300.0
10792,112500.0
10793,117100.0
10794,133300.0
10795,226900.0
10796,216400.0
10797,402400.0
10798,47100.0
10799,124000.0
10800,296800.0
10801,159000.0
10802,205100.0
10803,67400.0
10804,226400.0
10805,93500.0
10806,179300.0
10807,201300.0
10808,209800.0
10809,81200.0
10810,164600.0
10811,275000.0
10812,236100.0
10813,80600.0
10814,329800.0
10815,109600.0
10816,182700.0
10817,170800.0
10818,192300.0
10819,155100.0
10820,95800.0
10821,146900.0
10822,477700.0
10823,82700.0
10824,65200.0
10825,73400.0
10826,107200.0
10827,144400.0
10828,279200.0
10829,172000.0
10830,381300.0
10831,248400.0
10832,224200.0
10833,72000.0
10834,252000.0
10835,315200.0
10836,81900.0
10837,167400.0
10838,178700.0
10839,234500.0
10840,103100.0
10841,258700.0
10842,315200.0
10843,68500.0
10844,149400.0
10845,86300.0
10846,99000.0
10847,87500.0
10848,315500.0
10849,156800.0
10850,121300.0
10851,74500.0
10852,89200.0
10853,148900.0
10854,84400.0
10855,274600.0
10856,355000.0
10857,99800.0
10858,232100.0
10859,225000.0
10860,108900.0
10861,498600.0
10862,90000.0
10863,410200.0
10864,270300.0
10865,175000.0
10866,71000.0
10867,202100.0
10868,189500.0
10869,91700.0
10870,175900.0
10871,52500.0
10872,87500.0
10873,127200.0
10874,109400.0
10875,126700.0
10876,268800.0
10877,279700.0
10878,267600.0
10879,236100.0
10880,92000.0
10881,192600.0
10882,352200.0
10883,70500.0
10884,457800.0
10885,384400.0
10886,179300.0
10887,63500.0
10888,147500.0
10889,214500.0
10890,414700.0
10891,72000.0
10892,162500.0
10893,220500.0
10894,162500.0
10895,196000.0
10896,116700.0
10897,63800.0
10898,165000.0
10899,36700.0
10900,216100.0
10901,168600.0
10902,308800.0
10903,137300.0
10904,161800.0
10905,498400.0
10906,81300.0
10907,124000.0
10908,162500.0
10909,240000.0
10910,340700.0
10911,179000.0
10912,244900.0
10913,173400.0
10914,150100.0
10915,216700.0
10916,93300.0
10917,140800.0
10918,347700.0
10919,222100.0
10920,289400.0
10921,190600.0
10922,450000.0
10923,143800.0
10924,180000.0
10925,158900.0
10926,335100.0
10927,156500.0
10928,175000.0
10929,56400.0
10930,78600.0
10931,109400.0
10932,58500.0
10933,137500.0
10934,350000.0
10935,72900.0
10936,112500.0
10937,500001.0
10938,124100.0
10939,84700.0
10940,151900.0
10941,107200.0
10942,135600.0
10943,176300.0
10944,165000.0
10945,161300.0
10946,69800.0
10947,357800.0
10948,66400.0
10949,225800.0
10950,216100.0
10951,106300.0
10952,213900.0
10953,219100.0
10954,108900.0
10955,65900.0
10956,217600.0
10957,51000.0
10958,147700.0
10959,251700.0
10960,282100.0
10961,236400.0
10962,436400.0
10963,123800.0
10964,74500.0
10965,369400.0
10966,267600.0
10967,171300.0
10968,222500.0
10969,94200.0
10970,122100.0
10971,346200.0
10972,206700.0
10973,112500.0
10974,500001.0
10975,161500.0
10976,352800.0
10977,82500.0
10978,187500.0
10979,122900.0
10980,166500.0
10981,269800.0
10982,283600.0
10983,141600.0
10984,176100.0
10985,130800.0
10986,133900.0
10987,137500.0
10988,58700.0
10989,212500.0
10990,169600.0
10991,71000.0
10992,343900.0
10993,187200.0
10994,151800.0
10995,135800.0
10996,87500.0
10997,500001.0
10998,183600.0
10999,115000.0
11000,126000.0
11001,72100.0
11002,81300.0
11003,240400.0
11004,63700.0
11005,118300.0
11006,103600.0
11007,64800.0
11008,141700.0
11009,97400.0
11010,180800.0
11011,109700.0
11012,445400.0
11013,180500.0
11014,382400.0
11015,446200.0
11016,273400.0
11017,41800.0
11018,135700.0
11019,112600.0
11020,359600.0
11021,162200.0
11022,205500.0
11023,127100.0
11024,150000.0
11025,169600.0
11026,193300.0
11027,118100.0
11028,259200.0
11029,212500.0
11030,69800.0
11031,165000.0
11032,272600.0
11033,108900.0
11034,63000.0
11035,239300.0
11036,48800.0
11037,61900.0
11038,500001.0
11039,146000.0
11040,118800.0
11041,132100.0
11042,321100.0
11043,239900.0
11044,133900.0
11045,248100.0
11046,112500.0
11047,144800.0
11048,140300.0
11049,72600.0
11050,76800.0
11051,60000.0
11052,191300.0
11053,127500.0
11054,57700.0
11055,472700.0
11056,152100.0
11057,142500.0
11058,500001.0
11059,118800.0
11060,271300.0
11061,134900.0
11062,76200.0
11063,254600.0
11064,417800.0
11065,167600.0
11066,483300.0
11067,158700.0
11068,240700.0
11069,75000.0
11070,141800.0
11071,86600.0
11072,128900.0
11073,186000.0
11074,165700.0
11075,105200.0
11076,314700.0
11077,163700.0
11078,143100.0
11079,257500.0
11080,282200.0
11081,137000.0
11082,500001.0
11083,400000.0
11084,198000.0
11085,149100.0
11086,90400.0
11087,88300.0
11088,399400.0
11089,205000.0
11090,307000.0
11091,191700.0
11092,50000.0
11093,500001.0
11094,194100.0
11095,208600.0
11096,79700.0
11097,230700.0
11098,181800.0
11099,211700.0
11100,500001.0
11101,243300.0
11102,182500.0
11103,98500.0
11104,211000.0
11105,62500.0
11106,424000.0
11107,368700.0
11108,57500.0
11109,363900.0
11110,140100.0
11111,253400.0
11112,423100.0
11113,168200.0
11114,83300.0
11115,199200.0
11116,111400.0
11117,138500.0
11118,154200.0
11119,103700.0
11120,238700.0
11121,213100.0
11122,219600.0
11123,212100.0
11124,60800.0
11125,100000.0
11126,73700.0
11127,164900.0
11128,156800.0
11129,226400.0
11130,205300.0
11131,126900.0
11132,413500.0
11133,157300.0
11134,208900.0
11135,57400.0
11136,105200.0
11137,85800.0
11138,187300.0
11139,500001.0
11140,62700.0
11141,440300.0
11142,175000.0
11143,67500.0
11144,153900.0
11145,500001.0
11146,68300.0
11147,238300.0
11148,215700.0
11149,78500.0
11150,294200.0
11151,76900.0
11152,176600.0
11153,337500.0
11154,47800.0
11155,305900.0
11156,203700.0
11157,192300.0
11158,165100.0
11159,147500.0
11160,184800.0
11161,295400.0
11162,225000.0
11163,191700.0
11164,91200.0
11165,500001.0
11166,225000.0
11167,88200.0
11168,96900.0
11169,217100.0
11170,84800.0
11171,221000.0
11172,86300.0
11173,262500.0
11174,82000.0
11175,121400.0
11176,255800.0
11177,229800.0
11178,500001.0
11179,223700.0
11180,395700.0
11181,243800.0
11182,500001.0
11183,92800.0
11184,265900.0
11185,127300.0
11186,92600.0
11187,206800.0
11188,193700.0
11189,228700.0
11190,168800.0
11191,273600.0
11192,345600.0
11193,218000.0
11194,216000.0
11195,105500.0
11196,243400.0
11197,146400.0
11198,92900.0
11199,194500.0
11200,253300.0
11201,237500.0
11202,232400.0
11203,215200.0
11204,256300.0
11205,227900.0
11206,264900.0
11207,83500.0
11208,182400.0
11209,209200.0
11210,91000.0
11211,72500.0
11212,307200.0
11213,141100.0
11214,55000.0
11215,313300.0
11216,150000.0
11217,125000.0
11218,319400.0
11219,264100.0
11220,450000.0
11221,185200.0
11222,80400.0
11223,193100.0
11224,224500.0
11225,61800.0
11226,163400.0
11227,221400.0
11228,500001.0
11229,47800.0
11230,124000.0
11231,250000.0
11232,71800.0
11233,409800.0
11234,180400.0
11235,47500.0
11236,208100.0
11237,295500.0
11238,121400.0
11239,288300.0
11240,195300.0
11241,244000.0
11242,207800.0
11243,291300.0
11244,255100.0
11245,149100.0
11246,77400.0
11247,93800.0
11248,257700.0
11249,114200.0
11250,156800.0
11251,58600.0
11252,247000.0
11253,100000.0
11254,190400.0
11255,369100.0
11256,200000.0
11257,332800.0
11258,500001.0
11259,119800.0
11260,93100.0
11261,54800.0
11262,151100.0
11263,365600.0
11264,157000.0
11265,225000.0
11266,101900.0
11267,392900.0
11268,186900.0
11269,130500.0
11270,171900.0
11271,414300.0
11272,243400.0
11273,165300.0
11274,500001.0
11275,236800.0
11276,350000.0
11277,280800.0
11278,142500.0
11279,382100.0
11280,108500.0
11281,185700.0
11282,138800.0
11283,336100.0
11284,154200.0
11285,207100.0
11286,229800.0
11287,181800.0
11288,239200.0
11289,81300.0
11290,462900.0
11291,63600.0
11292,129800.0
11293,159700.0
11294,115100.0
11295,113700.0
11296,236100.0
11297,225000.0
11298,192400.0
11299,183800.0
11300,163800.0
11301,169200.0
11302,132400.0
11303,94800.0
11304,196900.0
11305,66900.0
11306,191300.0
11307,116700.0
11308,383900.0
11309,228200.0
11310,275900.0
11311,173300.0
11312,500001.0
11313,304500.0
11314,75100.0
11315,214800.0
11316,175500.0
11317,120000.0
11318,500001.0
11319,168600.0
11320,246400.0
11321,88400.0
11322,74100.0
11323,117300.0
11324,341900.0
11325,358000.0
11326,191000.0
11327,99100.0
11328,151000.0
11329,123000.0
11330,159900.0
11331,134400.0
11332,110200.0
11333,97300.0
11334,295000.0
11335,500001.0
11336,59100.0
11337,87500.0
11338,166100.0
11339,131000.0
11340,144000.0
11341,150000.0
11342,200000.0
11343,171300.0
11344,190400.0
11345,223900.0
11346,180100.0
11347,228800.0
11348,157600.0
11349,85400.0
11350,122800.0
11351,188000.0
11352,190500.0
11353,160900.0
11354,352700.0
11355,346400.0
11356,500001.0
11357,194000.0
11358,126900.0
11359,500001.0
11360,109800.0
11361,155100.0
11362,243200.0
11363,352400.0
11364,215600.0
11365,89100.0
11366,493400.0
11367,325900.0
11368,123300.0
11369,77500.0
11370,146500.0
11371,127100.0
11372,203300.0
11373,138200.0
11374,139300.0
11375,500001.0
11376,422200.0
11377,307800.0
11378,171600.0
11379,323600.0
11380,277300.0
11381,259600.0
11382,375000.0
11383,235100.0
11384,327300.0
11385,312700.0
11386,106900.0
11387,94900.0
11388,243700.0
11389,173600.0
11390,72600.0
11391,500001.0
11392,91200.0
11393,140200.0
11394,147000.0
11395,204100.0
11396,109800.0
11397,139800.0
11398,211600.0
11399,167800.0
11400,221600.0
11401,204600.0
11402,61300.0
11403,117100.0
11404,142400.0
11405,85000.0
11406,170700.0
11407,174200.0
11408,148000.0
11409,174300.0
11410,108100.0
11411,286500.0
11412,242700.0
11413,500001.0
11414,199600.0
11415,120100.0
11416,132500.0
11417,152800.0
11418,129300.0
11419,299400.0
11420,325000.0
11421,150000.0
11422,129900.0
11423,402900.0
11424,87500.0
11425,70500.0
11426,143300.0
11427,158800.0
11428,165400.0
11429,166900.0
11430,72600.0
11431,397000.0
11432,174300.0
11433,160100.0
11434,377600.0
11435,144700.0
11436,175800.0
11437,120000.0
11438,392100.0
11439,223900.0
11440,112500.0
11441,253600.0
11442,170800.0
11443,153500.0
11444,326600.0
11445,230400.0
11446,314300.0
11447,500001.0
11448,163900.0
11449,77300.0
11450,137500.0
11451,355600.0
11452,477300.0
11453,230900.0
11454,376100.0
11455,361500.0
11456,430200.0
11457,182300.0
11458,67500.0
11459,228700.0
11460,272500.0
11461,183100.0
11462,172500.0
11463,472100.0
11464,122700.0
11465,154200.0
11466,206300.0
11467,323100.0
11468,209400.0
11469,208700.0
11470,81000.0
11471,283200.0
11472,307000.0
11473,260300.0
11474,145300.0
11475,154400.0
11476,86200.0
11477,96100.0
11478,127100.0
11479,64600.0
11480,228900.0
11481,367000.0
11482,143500.0
11483,393600.0
11484,129100.0
11485,118000.0
11486,94700.0
11487,183500.0
11488,495900.0
11489,126700.0
11490,180200.0
11491,96000.0
11492,312100.0
11493,59200.0
11494,141800.0
11495,306800.0
11496,178400.0
11497,266900.0
11498,208000.0
11499,62100.0
11500,47500.0
11501,59200.0
11502,93400.0
11503,135600.0
11504,225600.0
11505,95700.0
11506,164100.0
11507,117500.0
11508,361900.0
11509,337300.0
11510,222400.0
11511,146400.0
11512,181300.0
11513,234000.0
11514,415900.0
11515,119700.0
11516,14999.0
11517,187500.0
11518,142700.0
11519,164000.0
11520,161100.0
11521,346300.0
11522,169300.0
11523,107000.0
11524,220000.0
11525,111800.0
11526,469100.0
11527,281700.0
11528,242500.0
11529,162600.0
11530,350000.0
11531,50000.0
11532,500001.0
11533,500001.0
11534,214200.0
11535,155500.0
11536,268800.0
11537,334100.0
11538,153700.0
11539,243900.0
11540,163100.0
11541,116400.0
11542,218400.0
11543,200700.0
11544,234600.0
11545,425000.0
11546,198200.0
11547,201000.0
11548,318900.0
11549,195300.0
11550,348600.0
11551,425000.0
11552,142600.0
11553,383300.0
11554,73800.0
11555,83200.0
11556,92700.0
11557,500001.0
11558,425900.0
11559,162900.0
11560,500001.0
11561,181500.0
11562,144400.0
11563,302600.0
11564,279400.0
11565,392300.0
11566,237900.0
11567,500001.0
11568,89800.0
11569,55600.0
11570,373500.0
11571,97400.0
11572,131500.0
11573,111300.0
11574,134500.0
11575,231100.0
11576,99600.0
11577,91600.0
11578,222600.0
11579,308800.0
11580,201500.0
11581,126000.0
11582,404700.0
11583,78000.0
11584,112300.0
11585,280000.0
11586,81100.0
11587,131300.0
11588,169800.0
11589,258600.0
11590,94800.0
11591,77000.0
11592,500001.0
11593,92600.0
11594,173800.0
11595,183200.0
11596,166800.0
11597,264200.0
11598,500001.0
11599,150300.0
11600,283200.0
11601,30000.0
11602,500001.0
11603,91900.0
11604,96800.0
11605,138500.0
11606,328500.0
11607,159900.0
11608,214100.0
11609,206300.0
11610,83400.0
11611,262500.0
11612,89000.0
11613,119900.0
11614,139700.0
11615,437300.0
11616,140700.0
11617,244400.0
11618,143600.0
11619,360600.0
11620,94400.0
11621,88300.0
11622,134600.0
11623,152100.0
11624,285300.0
11625,197700.0
11626,166800.0
11627,131100.0
11628,281800.0
11629,397700.0
11630,162500.0
11631,99500.0
11632,92600.0
11633,500001.0
11634,198200.0
11635,178500.0
11636,130600.0
11637,188900.0
11638,279600.0
11639,199500.0
11640,242200.0
11641,436800.0
11642,195000.0
11643,200800.0
11644,500001.0
11645,109100.0
11646,91700.0
11647,137100.0
11648,114200.0
11649,199100.0
11650,130600.0
11651,342600.0
11652,153700.0
11653,192200.0
11654,70900.0
11655,141000.0
11656,313400.0
11657,145600.0
11658,221400.0
11659,176400.0
11660,220800.0
11661,223400.0
11662,500001.0
11663,271900.0
11664,189100.0
11665,301000.0
11666,58600.0
11667,57100.0
11668,495600.0
11669,219500.0
11670,439200.0
11671,223100.0
11672,246300.0
11673,210000.0
11674,198100.0
11675,61400.0
11676,73400.0
11677,350000.0
11678,337500.0
11679,57500.0
11680,141100.0
11681,79300.0
11682,349600.0
11683,208100.0
11684,55500.0
11685,126000.0
11686,137000.0
11687,107800.0
11688,295500.0
11689,251300.0
11690,145900.0
11691,119800.0
11692,133300.0
11693,308900.0
11694,500001.0
11695,247900.0
11696,213900.0
11697,106700.0
11698,177600.0
11699,116900.0
11700,182800.0
11701,43300.0
11702,267400.0
11703,311200.0
11704,336700.0
11705,157300.0
11706,79700.0
11707,500001.0
11708,83300.0
11709,192600.0
11710,233300.0
11711,410000.0
11712,181900.0
11713,139900.0
11714,93100.0
11715,72700.0
11716,162500.0
11717,81300.0
11718,182600.0
11719,500001.0
11720,213400.0
11721,56700.0
11722,98500.0
11723,70400.0
11724,156400.0
11725,275300.0
11726,136500.0
11727,175000.0
11728,186900.0
11729,137500.0
11730,162500.0
11731,341200.0
11732,93800.0
11733,350000.0
11734,225000.0
11735,190000.0
11736,456600.0
11737,212500.0
11738,500001.0
11739,77100.0
11740,163100.0
11741,137500.0
11742,378200.0
11743,212200.0
11744,311900.0
11745,71300.0
11746,261300.0
11747,254900.0
11748,131300.0
11749,143800.0
11750,43000.0
11751,279800.0
11752,125400.0
11753,103000.0
11754,83600.0
11755,417800.0
11756,117200.0
11757,206700.0
11758,97300.0
11759,120000.0
11760,226000.0
11761,52500.0
11762,107900.0
11763,500001.0
11764,151900.0
11765,92800.0
11766,112500.0
11767,273700.0
11768,140400.0
11769,63000.0
11770,67900.0
11771,235600.0
11772,466700.0
11773,156900.0
11774,213500.0
11775,95500.0
11776,186800.0
11777,125300.0
11778,231800.0
11779,73100.0
11780,58700.0
11781,125000.0
11782,53100.0
11783,146300.0
11784,263000.0
11785,96500.0
11786,126500.0
11787,433300.0
11788,69500.0
11789,500001.0
11790,326100.0
11791,226000.0
11792,77100.0
11793,70400.0
11794,366900.0
11795,242700.0
11796,197500.0
11797,350000.0
11798,500001.0
11799,257800.0
11800,81800.0
11801,195800.0
11802,116100.0
11803,88900.0
11804,179400.0
11805,108200.0
11806,106700.0
11807,137500.0
11808,198400.0
11809,100000.0
11810,112500.0
11811,187300.0
11812,270800.0
11813,229000.0
11814,220800.0
11815,128000.0
11816,162500.0
11817,192500.0
11818,157700.0
11819,246900.0
11820,111700.0
11821,139300.0
11822,146500.0
11823,164000.0
11824,216700.0
11825,239500.0
11826,245300.0
11827,126500.0
11828,378200.0
11829,311500.0
11830,62100.0
11831,51800.0
11832,221900.0
11833,245500.0
11834,160700.0
11835,81800.0
11836,235400.0
11837,81500.0
11838,94100.0
11839,500000.0
11840,110900.0
11841,426100.0
11842,85700.0
11843,103000.0
11844,156500.0
11845,134000.0
11846,265600.0
11847,56700.0
11848,290700.0
11849,223300.0
11850,49200.0
11851,225000.0
11852,199200.0
11853,224500.0
11854,500001.0
11855,142100.0
11856,81100.0
11857,172200.0
11858,122400.0
11859,500001.0
11860,198100.0
11861,262500.0
11862,252000.0
11863,364400.0
11864,184700.0
11865,116800.0
11866,147900.0
11867,84600.0
11868,81700.0
11869,500001.0
11870,142600.0
11871,96400.0
11872,150300.0
11873,131000.0
11874,200600.0
11875,350700.0
11876,132800.0
11877,151900.0
11878,302600.0
11879,394200.0
11880,341500.0
11881,195300.0
11882,104600.0
11883,223800.0
11884,223900.0
11885,493300.0
11886,179100.0
11887,256300.0
11888,126700.0
11889,500001.0
11890,97600.0
11891,346100.0
11892,165600.0
11893,130400.0
11894,216000.0
11895,76300.0
11896,93300.0
11897,184400.0
11898,232800.0
11899,250900.0
11900,319100.0
11901,212800.0
11902,299600.0
11903,263800.0
11904,500001.0
11905,86200.0
11906,221300.0
11907,318000.0
11908,101300.0
11909,273000.0
11910,60900.0
11911,163100.0
11912,188000.0
11913,150700.0
11914,108900.0
11915,226900.0
11916,138000.0
11917,167700.0
11918,68500.0
11919,406300.0
11920,151800.0
11921,156700.0
11922,266700.0
11923,190600.0
11924,225000.0
11925,97000.0
11926,259600.0
11927,250000.0
11928,162500.0
11929,76100.0
11930,196200.0
11931,60200.0
11932,130100.0
11933,142600.0
11934,89600.0
11935,247900.0
11936,245100.0
11937,173800.0
11938,114400.0
11939,113500.0
11940,217800.0
11941,142500.0
11942,375700.0
11943,122100.0
11944,195400.0
11945,76600.0
11946,95200.0
11947,132500.0
11948,196500.0
11949,194500.0
11950,258300.0
11951,157500.0
11952,220100.0
11953,146600.0
11954,210200.0
11955,209800.0
11956,315000.0
11957,265800.0
11958,191900.0
11959,121600.0
11960,483300.0
11961,65300.0
11962,292400.0
11963,189300.0
11964,146400.0
11965,147500.0
11966,121800.0
11967,134700.0
11968,183100.0
11969,350000.0
11970,385300.0
11971,287500.0
11972,314100.0
11973,160700.0
11974,90400.0
11975,375000.0
11976,477300.0
11977,250000.0
11978,91700.0
11979,266400.0
11980,113900.0
11981,339800.0
11982,177500.0
11983,93800.0
11984,426500.0
11985,233800.0
11986,337600.0
11987,110000.0
11988,322700.0
11989,191700.0
11990,185700.0
11991,170800.0
11992,278100.0
11993,298900.0
11994,179200.0
11995,78000.0
11996,345800.0
11997,226900.0
11998,245800.0
11999,302500.0
12000,87900.0
12001,206300.0
12002,176700.0
12003,167100.0
12004,157700.0
12005,500001.0
12006,229300.0
12007,227300.0
12008,296200.0
12009,54000.0
12010,105300.0
12011,225000.0
12012,93600.0
12013,155700.0
12014,273000.0
12015,114800.0
12016,171300.0
12017,369900.0
12018,119200.0
12019,200000.0
12020,204600.0
12021,163500.0
12022,319600.0
12023,259400.0
12024,202700.0
12025,87500.0
12026,164500.0
12027,116700.0
12028,364600.0
12029,263600.0
12030,87900.0
12031,198500.0
12032,59300.0
12033,201700.0
12034,209600.0
12035,69400.0
12036,397100.0
12037,155000.0
12038,55000.0
12039,130200.0
12040,67600.0
12041,157900.0
12042,500001.0
12043,48500.0
12044,224100.0
