,0
14277,10488
14278,17594
14279,19327
14280,17166
14281,11462
14282,19056
14283,6200
14284,17930
14285,18192
14286,13120
14287,18680
14288,19894
14289,19622
14290,221
14291,5297
14292,15302
14293,5405
14294,13456
14295,2489
14296,16397
14297,15154
14298,7436
14299,11226
14300,70
14301,18479
14302,13401
14303,16113
14304,16763
14305,864
14306,12501
14307,41
14308,5701
14309,614
14310,5529
14311,18102
14312,9071
14313,16600
14314,5054
14315,7159
14316,3901
14317,4799
14318,18888
14319,12547
14320,14946
14321,19305
14322,18336
14323,16742
14324,11398
14325,2997
14326,10580
14327,8008
14328,7734
14329,10890
14330,7862
14331,11317
14332,19971
14333,5282
14334,18167
14335,11305
14336,3292
14337,3791
14338,13059
14339,5038
14340,12216
14341,16409
14342,12007
14343,5577
14344,19447
14345,14339
14346,19776
14347,5351
14348,13901
14349,6628
14350,6906
14351,12930
14352,8353
14353,836
14354,14084
14355,12871
14356,6773
14357,18086
14358,16082
14359,20249
14360,12814
14361,16143
14362,6497
14363,18588
14364,12476
14365,1204
14366,14399
14367,13385
14368,17539
14369,10792
14370,19901
14371,17089
14372,14576
14373,9182
14374,12542
14375,19124
14376,11356
14377,724
14378,9170
14379,661
14380,12418
14381,14658
14382,14689
14383,15393
14384,14369
14385,19237
14386,16041
14387,6984
14388,5368
14389,2173
14390,15986
14391,9865
14392,5752
14393,16031
14394,10359
14395,13799
14396,14859
14397,11031
14398,3953
14399,11170
14400,15363
14401,7214
14402,10776
14403,19878
14404,12102
14405,3271
14406,9860
14407,14631
14408,20061
14409,18135
14410,3426
14411,11215
14412,14159
14413,1845
14414,9582
14415,15126
14416,14000
14417,19781
14418,9906
14419,20054
14420,3065
14421,7778
14422,346
14423,17195
14424,1957
14425,16080
14426,11913
14427,10949
14428,2192
14429,1033
14430,18279
14431,1394
14432,20487
14433,13316
14434,12775
14435,15076
14436,11280
14437,3795
14438,259
14439,12997
14440,5709
14441,2543
14442,11918
14443,18654
14444,16551
14445,6481
14446,13856
14447,2937
14448,588
14449,11367
14450,6245
14451,5518
14452,4897
14453,7746
14454,8631
14455,5595
14456,1533
14457,10214
14458,4180
14459,10611
14460,6193
14461,7861
14462,9433
14463,13782
14464,10790
14465,7239
14466,12996
14467,12355
14468,20370
14469,7307
14470,8786
14471,11288
14472,447
14473,20128
14474,12313
14475,14040
14476,14219
14477,1860
14478,1436
14479,6739
14480,13060
14481,14036
14482,3549
14483,9850
14484,11953
14485,13420
14486,19919
14487,16036
14488,7151
14489,2073
14490,748
14491,9225
14492,12897
14493,3662
14494,15268
14495,7442
14496,173
14497,12888
14498,3437
14499,15992
14500,12059
14501,12214
14502,15553
14503,1053
14504,11615
14505,18247
14506,11604
14507,2899
14508,17950
14509,13532
14510,7169
14511,19611
14512,11751
14513,2372
14514,4758
14515,6953
14516,7821
14517,8667
14518,9316
14519,1077
14520,11845
14521,15029
14522,16790
14523,6899
14524,11124
14525,15906
14526,4558
14527,48
14528,18801
14529,8512
14530,14173
14531,11665
14532,13252
14533,3487
14534,19112
14535,17726
14536,2628
14537,14469
14538,7563
14539,777
14540,1617
14541,8756
14542,6969
14543,7842
14544,1931
14545,6220
14546,4337
14547,18412
14548,4432
14549,7329
14550,16183
14551,2955
14552,17805
14553,244
14554,17438
14555,8410
14556,16785
14557,8898
14558,11775
14559,16766
14560,16925
14561,13330
14562,3802
14563,6416
14564,13676
14565,347
14566,14849
14567,5253
14568,18250
14569,19757
14570,15564
14571,6978
14572,6549
14573,14478
14574,16613
14575,5915
14576,2131
14577,15287
14578,11634
14579,1729
14580,17819
14581,18952
14582,2180
14583,15799
14584,3389
14585,2016
14586,11794
14587,20632
14588,13012
14589,16946
14590,14025
14591,17614
14592,20292
14593,16989
14594,14736
14595,1484
14596,16350
14597,4529
14598,2247
14599,10845
14600,10127
14601,20046
14602,8050
14603,14249
14604,8225
14605,14048
14606,4352
14607,15163
14608,2756
14609,3280
14610,11601
14611,10538
14612,6991
14613,11549
14614,4829
14615,14880
14616,17331
14617,5218
14618,1117
14619,20628
14620,13106
14621,17237
14622,20595
14623,12553
14624,2429
14625,10355
14626,17224
14627,7124
14628,3808
14629,11641
14630,10376
14631,12568
14632,7144
14633,15951
14634,14279
14635,17518
14636,4242
14637,2647
14638,17983
14639,13997
14640,19080
14641,4158
14642,17258
14643,14457
14644,11405
14645,6329
14646,11582
14647,14774
14648,4860
14649,10357
14650,16572
14651,7642
14652,2279
14653,5605
14654,6892
14655,19314
14656,1563
14657,12693
14658,9601
14659,14565
14660,11077
14661,6804
14662,14286
14663,373
14664,5150
14665,94
14666,10968
14667,16719
14668,20606
14669,11683
14670,14540
14671,3538
14672,31
14673,9227
14674,18013
14675,10857
14676,13425
14677,12472
14678,11749
14679,6972
14680,1516
14681,20116
14682,12702
14683,738
14684,10329
14685,5903
14686,7558
14687,7907
14688,5293
14689,11246
14690,2453
14691,7016
14692,4478
14693,7553
14694,7395
14695,8597
14696,2170
14697,15225
14698,16625
14699,14872
14700,13188
14701,19055
14702,15749
14703,17477
14704,13199
14705,5112
14706,1313
14707,4315
14708,6505
14709,15897
14710,11521
14711,17294
14712,4983
14713,7480
14714,8543
14715,19432
14716,19448
14717,7160
14718,2964
14719,1974
14720,17929
14721,19754
14722,1803
14723,7585
14724,6588
14725,7425
14726,239
14727,3567
14728,13057
14729,19593
14730,2954
14731,7542
14732,3629
14733,14914
14734,2069
14735,14713
14736,1868
14737,9449
14738,13308
14739,8879
14740,15459
14741,14295
14742,4466
14743,11612
14744,15390
14745,7181
14746,8903
14747,3358
14748,16651
14749,1515
14750,18230
14751,4266
14752,17994
14753,17788
14754,17150
14755,12332
14756,5997
14757,3413
14758,3365
14759,10607
14760,9497
14761,20257
14762,1493
14763,19413
14764,5226
14765,5242
14766,16491
14767,8117
14768,4690
14769,1862
14770,146
14771,16359
14772,16786
14773,8849
14774,7652
14775,3154
14776,5104
14777,10751
14778,5243
14779,14744
14780,6335
14781,17170
14782,6051
14783,14427
14784,1545
14785,16964
14786,7689
14787,8327
14788,11923
14789,2703
14790,13572
14791,19211
14792,4340
14793,18476
14794,3394
14795,11283
14796,15089
14797,16432
14798,4072
14799,6694
14800,12286
14801,10689
14802,17715
14803,15185
14804,4130
14805,6104
14806,2952
14807,19049
14808,19053
14809,3344
14810,9570
14811,13976
14812,3369
14813,16878
14814,14664
14815,16317
14816,8555
14817,18277
14818,12768
14819,6390
14820,16536
14821,11328
14822,14169
14823,393
14824,990
14825,909
14826,15305
14827,145
14828,17969
14829,10210
14830,12023
14831,18948
14832,7758
14833,15818
14834,9518
14835,45
14836,14621
14837,1083
14838,3610
14839,14386
14840,3889
14841,2984
14842,7776
14843,11691
14844,12822
14845,19528
14846,2923
14847,1346
14848,9990
14849,18081
14850,1264
14851,702
14852,4138
14853,14632
14854,17515
14855,14103
14856,1448
14857,18368
14858,1069
14859,16792
14860,319
14861,11687
14862,4341
14863,13505
14864,10141
14865,11885
14866,12787
14867,11199
14868,13203
14869,20051
14870,9596
14871,12576
14872,12947
14873,1445
14874,1585
14875,7660
14876,15449
14877,14586
14878,20283
14879,8558
14880,4057
14881,5137
14882,6361
14883,1885
14884,5309
14885,5277
14886,17336
14887,6587
14888,19601
14889,12067
14890,2464
14891,17462
14892,3310
14893,20597
14894,8557
14895,6996
14896,2564
14897,9383
14898,16546
14899,18967
14900,6
14901,5689
14902,12235
14903,6816
14904,15888
14905,7875
14906,12398
14907,5015
14908,2606
14909,4549
14910,1543
14911,2924
14912,14535
14913,899
14914,9833
14915,1865
14916,2368
14917,12043
14918,16434
14919,579
14920,15860
14921,13803
14922,19575
14923,17457
14924,9
14925,5732
14926,16698
14927,2238
14928,5407
14929,20635
14930,8132
14931,11414
14932,15409
14933,13611
14934,16534
14935,4543
14936,3724
14937,8747
14938,3380
14939,16244
14940,12845
14941,6350
14942,13286
14943,18378
14944,1491
14945,5850
14946,13172
14947,4577
14948,8737
14949,12752
14950,963
14951,11278
14952,1432
14953,18069
14954,12570
14955,20275
14956,11947
14957,14604
14958,13468
14959,770
14960,6963
14961,669
14962,16892
14963,8030
14964,3500
14965,10239
14966,666
14967,14523
14968,7222
14969,356
14970,406
14971,12051
14972,7343
14973,6621
14974,11024
14975,16257
14976,9201
14977,15533
14978,16936
14979,4336
14980,16242
14981,14769
14982,6125
14983,12097
14984,15417
14985,107
14986,15525
14987,10114
14988,10044
14989,10251
14990,10921
14991,5503
14992,14022
14993,7213
14994,15019
14995,1028
14996,4826
14997,11430
14998,10060
14999,616
15000,18635
15001,8787
15002,72
15003,14779
15004,214
15005,7922
15006,9080
15007,5711
15008,14740
15009,2788
15010,2879
15011,869
15012,11168
15013,7148
15014,11382
15015,16170
15016,7675
15017,13704
15018,17106
15019,3197
15020,15745
15021,2094
15022,14833
15023,18557
15024,6163
15025,7072
15026,4379
15027,7578
15028,4987
15029,5249
15030,11857
15031,15602
15032,3374
15033,1396
15034,19397
15035,3720
15036,6847
15037,1814
15038,20232
15039,18231
15040,917
15041,6841
15042,12334
15043,14200
15044,3783
15045,16448
15046,1220
15047,19827
15048,7849
15049,4247
15050,11904
15051,13830
15052,17656
15053,17321
15054,11126
15055,2906
15056,18325
15057,5497
15058,20209
15059,10595
15060,2946
15061,17040
15062,5565
15063,5882
15064,351
15065,17067
15066,6512
15067,2903
15068,11214
15069,20633
15070,13601
15071,292
15072,16808
15073,17732
15074,7748
15075,9458
15076,7749
15077,12518
15078,16117
15079,16571
15080,19247
15081,16801
15082,16517
15083,20400
15084,12605
15085,11847
15086,7099
15087,9811
15088,4332
15089,20573
15090,10675
15091,4082
15092,16154
15093,13328
15094,13412
15095,8218
15096,6768
15097,13293
15098,16584
15099,721
15100,12955
15101,19798
15102,18628
15103,13324
15104,12525
15105,11830
15106,10634
15107,5786
15108,1115
15109,3231
15110,8231
15111,12729
15112,17865
15113,2611
15114,12212
15115,16909
15116,19524
15117,9793
15118,7980
15119,13941
15120,3811
15121,14691
15122,13961
15123,4110
15124,12240
15125,793
15126,11811
15127,17378
15128,4774
15129,9621
15130,9540
15131,13327
15132,12603
15133,11976
15134,66
15135,8611
15136,7701
15137,3162
15138,475
15139,284
15140,2400
15141,5444
15142,17496
15143,20192
15144,9503
15145,10385
15146,17236
15147,14591
15148,8608
15149,3322
15150,1174
15151,8832
15152,4917
15153,15426
15154,17070
15155,11261
15156,7323
15157,16282
15158,3728
15159,6429
15160,13947
15161,7301
15162,11468
15163,12016
15164,2096
15165,8746
15166,3598
15167,14895
15168,5541
15169,947
15170,19581
15171,5845
15172,3745
15173,19235
15174,9257
15175,6954
15176,15705
15177,15530
15178,4010
15179,4347
15180,11488
15181,7892
15182,12004
15183,8914
15184,9193
15185,2847
15186,9951
15187,13766
15188,13165
15189,18245
15190,20103
15191,10531
15192,7887
15193,18467
15194,7195
15195,13742
15196,3472
15197,7060
15198,1029
15199,3766
15200,12350
15201,76
15202,17990
15203,18816
15204,5167
15205,13304
15206,12910
15207,14090
15208,7336
15209,6501
15210,6167
15211,12150
15212,646
15213,10433
15214,14673
15215,12740
15216,19459
15217,10876
15218,2568
15219,11201
15220,8162
15221,1900
15222,4506
15223,9205
15224,15891
15225,1670
15226,20580
15227,7728
15228,13361
15229,13944
15230,8
15231,4244
15232,8648
15233,17137
15234,14918
15235,20623
15236,3763
15237,14351
15238,10134
15239,8792
15240,12194
15241,1546
15242,9058
15243,18157
15244,3829
15245,10867
15246,14911
15247,17452
15248,3421
15249,7400
15250,17798
15251,11673
15252,15271
15253,959
15254,2953
15255,7915
15256,4190
15257,9970
15258,4386
15259,11696
15260,2562
15261,16900
15262,11877
15263,1259
15264,15407
15265,1726
15266,8108
15267,8371
15268,10366
15269,12870
15270,10780
15271,4835
15272,17229
15273,4822
15274,14018
15275,5693
15276,14454
15277,1778
15278,8843
15279,7950
15280,7410
15281,13870
15282,7556
15283,15707
15284,19256
15285,1561
15286,8059
15287,11668
15288,6036
15289,6364
15290,20390
15291,421
15292,6552
15293,15231
15294,1598
15295,6453
15296,8535
15297,14080
15298,18830
15299,12735
15300,4674
15301,13271
15302,18248
15303,19659
15304,8987
15305,557
15306,17581
15307,3416
15308,709
15309,14999
15310,11473
15311,19253
15312,7544
15313,3539
15314,7941
15315,16175
15316,18900
15317,1390
15318,15963
15319,6437
15320,428
15321,13977
15322,17398
15323,6071
15324,7449
15325,140
15326,1093
15327,11689
15328,12030
15329,8815
15330,13672
15331,10212
15332,5204
15333,20057
15334,16366
15335,6258
15336,20285
15337,15142
15338,14951
15339,15290
15340,1321
15341,12215
15342,18838
15343,1745
15344,10447
15345,2248
15346,4924
15347,2737
15348,8622
15349,13325
15350,13974
15351,8994
15352,9028
15353,8527
15354,1794
15355,11245
15356,10411
15357,10096
15358,18889
15359,11965
15360,18507
15361,4856
15362,13499
15363,20477
15364,699
15365,18121
15366,8980
15367,3976
15368,8568
15369,6047
15370,10325
15371,3037
15372,14142
15373,15010
15374,10522
15375,17017
15376,1185
15377,18405
15378,13092
15379,139
15380,15816
15381,11213
15382,20294
15383,9813
15384,14997
15385,166
15386,14945
15387,4045
15388,10120
15389,3169
15390,850
15391,16105
15392,3548
15393,12231
15394,8415
15395,11967
15396,8278
15397,10009
15398,9333
15399,12637
15400,19815
15401,1098
15402,7603
15403,961
15404,12241
15405,7046
15406,19418
15407,5505
15408,18612
15409,19131
15410,17701
15411,3712
15412,16318
15413,2545
15414,18879
15415,4112
15416,16800
15417,20224
15418,7686
15419,4659
15420,1192
15421,11543
15422,9131
15423,11609
15424,17746
15425,9259
15426,8641
15427,15388
15428,14916
15429,1233
15430,1570
15431,5599
15432,18002
15433,65
15434,9889
15435,7703
15436,687
15437,9816
15438,5528
15439,1240
15440,17664
15441,2827
15442,18088
15443,7632
15444,12878
15445,3992
15446,3112
15447,272
15448,4453
15449,2256
15450,18313
15451,4127
15452,8659
15453,5922
15454,536
15455,6112
15456,1050
15457,17903
15458,7391
15459,1462
15460,14242
15461,5328
15462,12123
15463,3625
15464,18772
15465,8137
15466,10144
15467,6150
15468,3370
15469,17344
15470,15702
15471,20146
15472,12226
15473,2758
15474,1414
15475,11994
15476,13801
15477,20402
15478,8240
15479,6005
15480,16738
15481,7495
15482,14637
15483,14571
15484,6152
15485,5662
15486,5307
15487,16778
15488,18805
15489,16365
15490,15205
15491,6028
15492,3311
15493,675
15494,9160
15495,18731
15496,19139
15497,12511
15498,7319
15499,11605
15500,13922
15501,18766
15502,3371
15503,7266
15504,7166
15505,16640
15506,1529
15507,2481
15508,8238
15509,17924
15510,2837
15511,20598
15512,5820
15513,6411
15514,2085
15515,3641
15516,14244
15517,4470
15518,20208
15519,17700
15520,2790
15521,16125
15522,20027
15523,972
15524,5713
15525,18137
15526,17439
15527,11635
15528,4974
15529,19441
15530,6020
15531,20162
15532,3898
15533,15481
15534,3848
15535,19920
15536,10677
15537,3332
15538,15411
15539,13374
15540,18916
15541,13907
15542,9232
15543,6284
15544,10956
15545,3966
15546,2985
15547,618
15548,973
15549,18168
15550,5390
15551,16469
15552,14330
15553,13575
15554,3545
15555,17590
15556,16681
15557,20538
15558,16012
15559,13863
15560,6790
15561,494
15562,12087
15563,629
15564,14857
15565,17649
15566,17270
15567,1671
15568,10441
15569,3203
15570,2806
15571,9156
15572,19458
15573,8437
15574,17165
15575,18355
15576,11563
15577,9909
15578,8671
15579,13610
15580,4354
15581,651
15582,18090
15583,5205
15584,9841
15585,8522
15586,19918
15587,7809
15588,16151
15589,2039
15590,3504
15591,15961
15592,13141
15593,15900
15594,6330
15595,4554
15596,20495
15597,12699
15598,12607
15599,2728
15600,5519
15601,7535
15602,10448
15603,4847
15604,19533
15605,1917
15606,2529
15607,1135
15608,9627
15609,20456
15610,20121
15611,11989
15612,15248
15613,14083
15614,9420
15615,17806
15616,15941
15617,9214
15618,16949
15619,12063
15620,17328
15621,5981
15622,6247
15623,6495
15624,17374
15625,6535
15626,16252
15627,6705
15628,16454
15629,16264
15630,14014
15631,10284
15632,921
15633,9569
15634,16550
15635,3674
15636,16464
15637,12724
15638,1104
15639,15561
15640,14172
15641,16981
15642,10985
15643,7502
15644,7469
15645,2521
15646,19032
15647,1743
15648,4723
15649,6699
15650,7955
15651,8381
15652,6950
15653,585
15654,1251
15655,16661
15656,2437
15657,20269
15658,13530
15659,15672
15660,5120
15661,13233
15662,16373
15663,4526
15664,12577
15665,3621
15666,14321
15667,8375
15668,8855
15669,14283
15670,419
15671,9854
15672,686
15673,10642
15674,15730
15675,7288
15676,17484
15677,2037
15678,1933
15679,5442
15680,17071
15681,15930
15682,11067
15683,7932
15684,2045
15685,4338
15686,7140
15687,13872
15688,19720
15689,11532
15690,3308
15691,6154
15692,13915
15693,18892
15694,3680
15695,4880
15696,4786
15697,13662
15698,12121
15699,6521
15700,2854
15701,15294
15702,6993
15703,13847
15704,19299
15705,3883
15706,2465
15707,360
15708,6491
15709,8153
15710,1133
15711,5431
15712,14819
15713,12515
15714,5318
15715,13022
15716,7972
15717,16361
15718,14602
15719,13840
15720,2873
15721,9614
15722,13129
15723,19783
15724,1666
15725,2926
15726,5742
15727,16761
15728,3623
15729,12044
15730,13641
15731,2355
15732,11138
15733,10338
15734,7062
15735,637
15736,9376
15737,4435
15738,20274
15739,11827
15740,13433
15741,5455
15742,19404
15743,6358
15744,12162
15745,8044
15746,7791
15747,2063
15748,9410
15749,19492
15750,14952
15751,17546
15752,8139
15753,13245
15754,19670
15755,13731
15756,4395
15757,5191
15758,3099
15759,3887
15760,2423
15761,15809
15762,16398
15763,6524
15764,5768
15765,15965
15766,17311
15767,16916
15768,8017
15769,12944
15770,15907
15771,19004
15772,10465
15773,12715
15774,3342
15775,13108
15776,14043
15777,9251
15778,11496
15779,3007
15780,19732
15781,12172
15782,10574
15783,5356
15784,17799
15785,12013
15786,2080
15787,574
15788,15004
15789,8087
15790,8653
15791,3412
15792,3147
15793,15272
15794,18338
15795,19658
15796,20235
15797,11958
15798,1430
15799,4324
15800,20063
15801,18562
15802,1431
15803,8134
15804,9852
15805,6042
15806,4993
15807,8330
15808,6948
15809,4488
15810,15198
15811,19998
15812,6183
15813,551
15814,1943
15815,16656
15816,16131
15817,5492
15818,17919
15819,8456
15820,7820
15821,12492
15822,11969
15823,14486
15824,9541
15825,12272
15826,15078
15827,1645
15828,11850
15829,515
15830,18887
15831,3578
15832,16928
15833,4414
15834,691
15835,15335
15836,15012
15837,2841
15838,4049
15839,11784
15840,3833
15841,6570
15842,15267
15843,3781
15844,13986
15845,18292
15846,6700
15847,19310
15848,2823
15849,14327
15850,4210
15851,2233
15852,10374
15853,17492
15854,8018
15855,1815
15856,19064
15857,566
15858,1276
15859,13836
15860,12120
15861,3159
15862,17824
15863,19442
15864,18020
15865,2918
15866,787
15867,2901
15868,3400
15869,18547
15870,3038
15871,10384
15872,1801
15873,16404
15874,8852
15875,5665
15876,952
15877,3875
15878,12949
15879,17215
15880,14771
15881,17247
15882,14402
15883,5976
15884,12389
15885,835
15886,13104
15887,11906
15888,3167
15889,20160
15890,9423
15891,2057
15892,10367
15893,4205
15894,1350
15895,1461
15896,4541
15897,5102
15898,16549
15899,17358
15900,9960
15901,18533
15902,12370
15903,18611
15904,4620
15905,19407
15906,3652
15907,7039
15908,10188
15909,1440
15910,11439
15911,12581
15912,3814
15913,7731
15914,16823
15915,18284
15916,5391
15917,5517
15918,19892
15919,13544
15920,8819
15921,19321
15922,4765
15923,13556
15924,12125
15925,18003
15926,16441
15927,14806
15928,6067
15929,12025
15930,17451
15931,5945
15932,16037
15933,3273
15934,3255
15935,5188
15936,17107
15937,20536
15938,108
15939,17491
15940,13520
15941,16313
15942,2245
15943,877
15944,6324
15945,10680
15946,11480
15947,1486
15948,17894
15949,559
15950,18634
15951,9522
15952,8151
15953,7197
15954,11225
15955,11264
15956,19733
15957,20367
15958,20248
15959,18524
15960,20028
15961,15311
15962,3666
15963,20077
15964,8685
15965,7070
15966,8467
15967,16425
15968,18282
15969,10275
15970,8148
15971,10563
15972,16998
15973,7741
15974,6120
15975,5589
15976,13990
15977,15033
15978,7092
15979,15678
15980,4360
15981,15130
15982,15462
15983,1377
15984,5145
15985,2836
15986,1631
15987,9463
15988,18283
15989,9199
15990,12282
15991,4450
15992,10587
15993,6040
15994,3682
15995,3566
15996,15487
15997,379
15998,5562
15999,18415
16000,19355
16001,15981
16002,1915
16003,13299
16004,5877
16005,1031
16006,269
16007,18190
16008,1913
16009,6519
16010,8370
16011,15905
16012,1714
16013,13805
16014,5338
16015,15093
16016,19928
16017,1844
16018,6468
16019,16915
16020,17618
16021,13717
16022,16703
16023,20052
16024,2567
16025,4065
16026,19936
16027,16225
16028,6407
16029,5349
16030,4752
16031,5075
16032,15962
16033,18542
16034,20010
16035,1679
16036,18770
16037,15661
16038,10586
16039,19507
16040,16261
16041,4245
16042,4378
16043,3938
16044,13014
16045,18870
16046,20630
16047,18808
16048,6998
16049,5855
16050,8963
16051,14329
16052,12064
16053,12159
16054,19913
16055,8962
16056,5314
16057,12730
16058,1691
16059,13540
16060,3465
16061,2488
16062,12738
16063,1067
16064,1278
16065,6756
16066,4542
16067,1856
16068,19436
16069,1492
16070,10632
16071,16830
16072,16788
16073,2198
16074,17280
16075,15117
16076,5642
16077,4489
16078,16280
16079,18653
16080,6269
16081,2761
16082,8468
16083,9290
16084,8167
16085,20605
16086,1775
16087,1474
16088,10091
16089,1019
16090,12786
16091,454
16092,20579
16093,5281
16094,3779
16095,6848
16096,13744
16097,4184
16098,12843
16099,20304
16100,19964
16101,5607
16102,6202
16103,5643
16104,15839
16105,9647
16106,14421
16107,9586
16108,7946
16109,4691
16110,20319
16111,13607
16112,1112
16113,14568
16114,4648
16115,17540
16116,2015
16117,11725
16118,4214
16119,17122
16120,9576
16121,1335
16122,13816
16123,17286
16124,6761
16125,18544
16126,16695
16127,18186
16128,8811
16129,9149
16130,6059
16131,16438
16132,19597
16133,12229
16134,6295
16135,11055
16136,14116
16137,1404
16138,12077
16139,18991
16140,935
16141,6563
16142,16202
16143,16300
16144,9144
16145,7832
16146,12129
16147,7059
16148,5893
16149,8630
16150,10342
16151,2394
16152,16757
16153,2760
16154,7111
16155,7878
16156,2207
16157,2243
16158,1389
16159,6759
16160,16513
16161,14406
16162,8259
16163,4007
16164,3851
16165,18539
16166,18755
16167,7461
16168,4995
16169,15531
16170,1992
16171,5461
16172,11970
16173,18494
16174,11914
16175,16189
16176,203
16177,2771
16178,9978
16179,20168
16180,8458
16181,342
16182,17997
16183,20405
16184,11244
16185,20234
16186,4062
16187,18689
16188,13301
16189,17717
16190,12927
16191,3022
16192,6297
16193,8120
16194,5619
16195,20373
16196,16727
16197,3710
16198,5661
16199,10463
16200,8798
16201,19999
16202,11750
16203,2003
16204,2478
16205,16629
16206,9440
16207,18898
16208,16508
16209,9105
16210,16725
16211,20589
16212,8221
16213,13419
16214,16186
16215,305
16216,17774
16217,405
16218,7536
16219,11258
16220,19405
16221,19313
16222,4237
16223,11886
16224,18438
16225,4063
16226,12851
16227,13189
16228,1695
16229,11022
16230,11846
16231,18455
16232,19337
16233,10456
16234,11344
16235,18185
16236,10289
16237,5802
16238,10446
16239,15877
16240,15100
16241,12886
16242,10271
16243,1949
16244,7434
16245,17545
16246,380
16247,12991
16248,4508
16249,187
16250,15509
16251,11908
16252,2856
16253,11275
16254,4604
16255,13919
16256,5708
16257,12203
16258,18359
16259,956
16260,15830
16261,13132
16262,20111
16263,5269
16264,12005
16265,2098
16266,9427
16267,6534
16268,6182
16269,5377
16270,7433
16271,1565
16272,7590
16273,9055
16274,1163
16275,1589
16276,2963
16277,6008
16278,13613
16279,15380
16280,17861
16281,14129
16282,16267
16283,4834
16284,16312
16285,15323
16286,10892
16287,13300
16288,14569
16289,14551
16290,15337
16291,18215
16292,2546
16293,6594
16294,16428
16295,4855
16296,915
16297,3639
16298,13714
16299,12293
16300,15285
16301,20500
16302,12164
16303,160
16304,16393
16305,12002
16306,11189
16307,17134
16308,7801
16309,4220
16310,13445
16311,16772
16312,18822
16313,1768
16314,3989
16315,19430
16316,2868
16317,11443
16318,2805
16319,13409
16320,12451
16321,19520
16322,17853
16323,4794
16324,19978
16325,9348
16326,17485
16327,16670
16328,15746
16329,15299
16330,17815
16331,2910
16332,13577
16333,16520
16334,10445
16335,7088
16336,18089
16337,16774
16338,14236
16339,13469
16340,14702
16341,10622
16342,7661
16343,11463
16344,16335
16345,13031
16346,10918
16347,7230
16348,1629
16349,4807
16350,2417
16351,12546
16352,5131
16353,2563
16354,14619
16355,12428
16356,13653
16357,14097
16358,371
16359,10295
16360,16068
16361,14277
16362,8293
16363,2862
16364,2022
16365,16638
16366,11257
16367,3749
16368,3839
16369,698
16370,13336
16371,3111
16372,10280
16373,9002
16374,7386
16375,7127
16376,15344
16377,6337
16378,18639
16379,8600
16380,19723
16381,10115
16382,2525
16383,17632
16384,2384
16385,17878
16386,15027
16387,4670
16388,17200
16389,2190
16390,982
16391,13362
16392,18645
16393,16042
16394,8583
16395,7267
16396,5308
16397,2714
16398,18861
16399,15466
16400,6254
16401,11647
16402,19417
16403,2919
16404,7989
16405,10875
16406,1780
16407,6900
16408,11652
16409,3478
16410,773
16411,10826
16412,8184
16413,1718
16414,18140
16415,17129
16416,10713
16417,14222
16418,4748
16419,19249
16420,18308
16421,18596
16422,599
16423,12463
16424,14491
16425,18077
16426,19456
16427,14148
16428,17596
16429,12803
16430,6547
16431,4651
16432,19552
16433,885
16434,6111
16435,13123
16436,11580
16437,6574
16438,11638
16439,9421
16440,3842
16441,7835
16442,18172
16443,15422
16444,20204
16445,12148
16446,1338
16447,1016
16448,15631
16449,15391
16450,16489
16451,1854
16452,4876
16453,10558
16454,14237
16455,19104
16456,11180
16457,17683
16458,2583
16459,14791
16460,9453
16461,3432
16462,12902
16463,6441
16464,14915
16465,2036
16466,862
16467,18170
16468,11713
16469,18538
16470,10788
16471,7836
16472,5704
16473,10974
16474,5521
16475,4162
16476,19558
16477,16198
16478,1409
16479,11971
16480,11552
16481,9750
16482,3410
16483,3237
16484,5848
16485,9187
16486,9547
16487,2501
16488,5331
16489,14063
16490,16665
16491,12890
16492,18696
16493,3327
16494,20131
16495,3533
16496,9661
16497,15080
16498,14069
16499,7609
16500,11596
16501,12118
16502,12396
16503,16476
16504,2271
16505,6980
16506,5206
16507,15174
16508,12661
16509,19263
16510,19140
16511,19773
